p,q,n,h,Epoch,L2 error,L1 error,Linf error,L2 relative,L1 relative,Linf relative,Loss
 2, 6, 2,0.5, 5000,2.794217e-01,1.989150e-01,8.367000e-01,8.084442e-01,7.212026e-01,1.098651e+00,3.130307e-04
 2, 6, 2,0.5,10000,2.380875e-01,1.687813e-01,7.217070e-01,6.888529e-01,6.119475e-01,9.476563e-01,6.908394e-06
 2, 6, 2,0.5, 5000,1.127086e-01,7.911238e-02,3.654923e-01,3.260972e-01,2.868364e-01,4.799192e-01,1.772101e-06
 2, 6, 2,0.5,10000,9.309264e-02,6.521310e-02,3.069790e-01,2.693427e-01,2.364420e-01,4.030868e-01,8.277380e-07
 2, 6, 2,0.5, 5000,2.700182e-01,1.890318e-01,8.258220e-01,7.812373e-01,6.853693e-01,1.084367e+00,5.227931e-06
 2, 6, 2,0.5,10000,2.557979e-01,1.785910e-01,7.852757e-01,7.400941e-01,6.475144e-01,1.031127e+00,4.225524e-06
 2, 6, 3,0.3333333333333333, 5000,3.104317e-02,2.144410e-02,1.021843e-01,8.981647e-02,7.774952e-02,1.341757e-01,2.362303e-03
 2, 6, 3,0.3333333333333333,10000,1.297193e-02,8.604616e-03,4.981190e-02,3.753136e-02,3.119761e-02,6.540682e-02,5.312831e-04
 2, 6, 3,0.3333333333333333, 5000,7.149077e-02,4.696584e-02,2.511018e-01,2.068426e-01,1.702833e-01,3.297158e-01,8.183732e-05
 2, 6, 3,0.3333333333333333,10000,6.328245e-02,4.116356e-02,2.259623e-01,1.830936e-01,1.492460e-01,2.967058e-01,1.247449e-03
 2, 6, 3,0.3333333333333333, 5000,3.536139e-02,2.564988e-02,1.066607e-01,1.023103e-01,9.299832e-02,1.400536e-01,6.392047e-05
 2, 6, 3,0.3333333333333333,10000,3.694856e-02,2.680455e-02,1.127891e-01,1.069024e-01,9.718480e-02,1.481007e-01,5.055548e-06
 2, 6, 3,0.3333333333333333, 5000,4.069143e-02,2.706841e-02,1.440226e-01,1.177316e-01,9.814148e-02,1.891127e-01,1.298971e-04
 2, 6, 3,0.3333333333333333,10000,2.253460e-02,1.641864e-02,7.147528e-02,6.519882e-02,5.952880e-02,9.385249e-02,9.007005e-05
 2, 6, 3,0.3333333333333333, 5000,1.460214e-01,1.012184e-01,4.703718e-01,4.224803e-01,3.669860e-01,6.176340e-01,4.248030e-05
 2, 6, 3,0.3333333333333333,10000,1.265103e-01,8.806601e-02,4.073716e-01,3.660292e-01,3.192995e-01,5.349100e-01,1.126188e-03
 2, 6, 3,0.3333333333333333, 5000,4.318037e-02,3.179212e-02,1.343148e-01,1.249328e-01,1.152682e-01,1.763656e-01,3.256763e-05
 2, 6, 3,0.3333333333333333,10000,2.762469e-02,1.979532e-02,9.050773e-02,7.992586e-02,7.177156e-02,1.188435e-01,4.218878e-06
 2, 6, 3,0.3333333333333333, 5000,1.812450e-02,1.212727e-02,6.282507e-02,5.243919e-02,4.396962e-02,8.249411e-02,3.543811e-05
 2, 6, 3,0.3333333333333333,10000,1.354265e-02,9.889204e-03,4.589442e-02,3.918262e-02,3.585512e-02,6.026288e-02,8.933706e-04
 2, 6, 3,0.3333333333333333, 5000,7.012065e-02,4.843457e-02,2.261528e-01,2.028784e-01,1.756084e-01,2.969558e-01,3.408534e-05
 2, 6, 3,0.3333333333333333,10000,5.994086e-02,4.162381e-02,1.939755e-01,1.734255e-01,1.509148e-01,2.547046e-01,2.609083e-05
 2, 6, 3,0.3333333333333333, 5000,6.262330e-02,4.162807e-02,2.155763e-01,1.811865e-01,1.509302e-01,2.830681e-01,5.333342e-05
 2, 6, 3,0.3333333333333333,10000,5.069364e-02,3.411084e-02,1.812421e-01,1.466707e-01,1.236751e-01,2.379847e-01,3.326658e-05
 2, 6, 3,0.3333333333333333, 5000,6.474632e-02,4.218914e-02,2.322143e-01,1.873290e-01,1.529645e-01,3.049151e-01,1.416048e-04
 2, 6, 3,0.3333333333333333,10000,4.549794e-02,3.011635e-02,1.597201e-01,1.316381e-01,1.091923e-01,2.097247e-01,1.796052e-04
 2, 6, 4,0.25, 5000,3.618186e-02,2.767559e-02,8.615158e-02,1.046841e-01,1.003429e-01,1.131236e-01,1.055021e-04
 2, 6, 4,0.25,10000,1.929563e-02,1.427177e-02,5.076125e-02,5.582760e-02,5.174493e-02,6.665339e-02,5.790775e-04
 2, 6, 4,0.25, 5000,2.148192e-02,1.553588e-02,6.035950e-02,6.215313e-02,5.632816e-02,7.925662e-02,1.493959e-03
 2, 6, 4,0.25,10000,1.353914e-02,9.575487e-03,4.186744e-02,3.917247e-02,3.471768e-02,5.497514e-02,1.931966e-06
 2, 6, 4,0.25, 5000,3.267931e-02,2.466249e-02,7.735055e-02,9.455026e-02,8.941837e-02,1.015672e-01,2.276546e-05
 2, 6, 4,0.25,10000,2.800329e-02,2.115233e-02,6.513646e-02,8.102125e-02,7.669165e-02,8.552914e-02,5.903370e-06
 2, 6, 4,0.25, 5000,2.675814e-02,1.984034e-02,7.733422e-02,7.741869e-02,7.193480e-02,1.015457e-01,1.695156e-04
 2, 6, 4,0.25,10000,1.620176e-02,9.803646e-03,6.216430e-02,4.687618e-02,3.554492e-02,8.162646e-02,3.799140e-04
 2, 6, 4,0.25, 5000,4.427767e-02,3.390745e-02,1.137737e-01,1.281075e-01,1.229377e-01,1.493935e-01,3.361406e-05
 2, 6, 4,0.25,10000,2.271038e-02,1.644941e-02,5.788659e-02,6.570740e-02,5.964034e-02,7.600951e-02,4.227502e-06
 2, 6, 4,0.25, 5000,3.437554e-02,2.545912e-02,8.518868e-02,9.945793e-02,9.230670e-02,1.118592e-01,5.925267e-06
 2, 6, 4,0.25,10000,1.887783e-02,1.392382e-02,4.807540e-02,5.461878e-02,5.048334e-02,6.312667e-02,2.697731e-06
 2, 6, 4,0.25, 5000,4.428174e-02,3.414002e-02,1.056133e-01,1.281193e-01,1.237809e-01,1.386784e-01,4.156445e-04
 2, 6, 4,0.25,10000,3.968686e-02,3.094423e-02,9.260426e-02,1.148251e-01,1.121940e-01,1.215965e-01,2.062159e-05
 2, 6, 4,0.25, 5000,2.654449e-02,2.027275e-02,8.403597e-02,7.680055e-02,7.350256e-02,1.103456e-01,1.472948e-05
 2, 6, 4,0.25,10000,2.409265e-02,1.789241e-02,7.953134e-02,6.970668e-02,6.487221e-02,1.044307e-01,3.140462e-06
 2, 6, 4,0.25, 5000,2.382191e-02,1.708879e-02,6.481748e-02,6.892337e-02,6.195855e-02,8.511029e-02,3.094114e-05
 2, 6, 4,0.25,10000,2.127488e-02,1.500300e-02,5.901922e-02,6.155410e-02,5.439611e-02,7.749673e-02,1.491187e-04
 2, 6, 4,0.25, 5000,9.178123e-02,6.948187e-02,2.320560e-01,2.655485e-01,2.519192e-01,3.047073e-01,9.741480e-05
 2, 6, 4,0.25,10000,8.286547e-02,6.340733e-02,2.068568e-01,2.397527e-01,2.298949e-01,2.716188e-01,2.465639e-05
 2, 6, 5,0.2, 5000,1.313466e-02,1.021125e-02,2.813514e-02,3.800220e-02,3.702275e-02,3.694359e-02,3.017700e-05
 2, 6, 5,0.2,10000,1.780996e-02,1.376061e-02,3.873094e-02,5.152914e-02,4.989161e-02,5.085667e-02,5.370222e-04
 2, 6, 5,0.2, 5000,2.529784e-02,1.903955e-02,6.022222e-02,7.319365e-02,6.903137e-02,7.907636e-02,2.883756e-04
 2, 6, 5,0.2,10000,2.699772e-02,2.033194e-02,6.770913e-02,7.811188e-02,7.371717e-02,8.890725e-02,3.492607e-06
 2, 6, 5,0.2, 5000,7.228603e-03,5.308852e-03,1.950470e-02,2.091435e-02,1.924822e-02,2.561115e-02,2.324938e-05
 2, 6, 5,0.2,10000,7.279422e-03,5.211294e-03,2.039063e-02,2.106138e-02,1.889450e-02,2.677445e-02,5.070883e-06
 2, 6, 5,0.2, 5000,1.360961e-02,1.009917e-02,3.489534e-02,3.937638e-02,3.661638e-02,4.582024e-02,1.066027e-05
 2, 6, 5,0.2,10000,1.018339e-02,7.528908e-03,2.641341e-02,2.946336e-02,2.729744e-02,3.468282e-02,3.137890e-06
 2, 6, 5,0.2, 5000,1.483874e-02,1.128904e-02,3.591778e-02,4.293259e-02,4.093049e-02,4.716278e-02,2.515181e-05
 2, 6, 5,0.2,10000,1.399522e-02,1.064037e-02,3.428625e-02,4.049205e-02,3.857860e-02,4.502045e-02,3.278026e-06
 2, 6, 5,0.2, 5000,9.124589e-03,6.566370e-03,2.381734e-02,2.639996e-02,2.380758e-02,3.127399e-02,4.639912e-04
 2, 6, 5,0.2,10000,9.497663e-03,7.156832e-03,2.347378e-02,2.747936e-02,2.594840e-02,3.082286e-02,5.587187e-06
 2, 6, 5,0.2, 5000,4.632507e-03,3.479285e-03,1.210276e-02,1.340312e-02,1.261478e-02,1.589184e-02,1.443730e-05
 2, 6, 5,0.2,10000,4.130672e-03,3.131389e-03,1.054992e-02,1.195117e-02,1.135343e-02,1.385285e-02,5.011293e-06
 2, 6, 5,0.2, 5000,1.289504e-02,9.291902e-03,3.527500e-02,3.730891e-02,3.368949e-02,4.631876e-02,4.683613e-05
 2, 6, 5,0.2,10000,1.120057e-02,8.118015e-03,3.125988e-02,3.240636e-02,2.943335e-02,4.104661e-02,4.867068e-05
 2, 6, 5,0.2, 5000,8.540951e-03,6.900885e-03,2.446419e-02,2.471133e-02,2.502042e-02,3.212335e-02,8.049060e-04
 2, 6, 5,0.2,10000,9.097184e-03,6.990917e-03,2.991781e-02,2.632067e-02,2.534685e-02,3.928436e-02,4.061360e-06
 2, 6, 5,0.2, 5000,9.829545e-03,7.576279e-03,2.435904e-02,2.843959e-02,2.746919e-02,3.198527e-02,1.936368e-05
 2, 6, 5,0.2,10000,9.689893e-03,7.540412e-03,2.496856e-02,2.803554e-02,2.733915e-02,3.278563e-02,2.645291e-06
 2, 6, 6,0.16666666666666666, 5000,2.022734e-03,1.599087e-03,4.416072e-03,5.852328e-03,5.797785e-03,5.798639e-03,1.230929e-05
 2, 6, 6,0.16666666666666666,10000,6.652461e-03,4.727359e-03,1.618395e-02,1.924741e-02,1.713991e-02,2.125076e-02,2.496728e-04
 2, 6, 6,0.16666666666666666, 5000,4.442262e-03,3.237120e-03,1.096432e-02,1.285269e-02,1.173677e-02,1.439699e-02,1.421287e-04
 2, 6, 6,0.16666666666666666,10000,7.573591e-04,5.537792e-04,2.185895e-03,2.191249e-03,2.007828e-03,2.870247e-03,4.848378e-06
 2, 6, 6,0.16666666666666666, 5000,1.265872e-03,9.058802e-04,3.412989e-03,3.662517e-03,3.284435e-03,4.481514e-03,7.040306e-06
 2, 6, 6,0.16666666666666666,10000,2.029365e-03,1.444600e-03,5.520211e-03,5.871513e-03,5.237661e-03,7.248458e-03,3.180509e-05
 2, 6, 6,0.16666666666666666, 5000,2.624182e-03,2.026809e-03,5.775668e-03,7.592485e-03,7.348567e-03,7.583892e-03,5.219150e-06
 2, 6, 6,0.16666666666666666,10000,4.112566e-03,3.072061e-03,1.084538e-02,1.189879e-02,1.113832e-02,1.424081e-02,6.799693e-05
 2, 6, 6,0.16666666666666666, 5000,2.451826e-03,1.860681e-03,6.353767e-03,7.093810e-03,6.746242e-03,8.342981e-03,2.026558e-05
 2, 6, 6,0.16666666666666666,10000,1.687824e-03,1.279248e-03,4.284898e-03,4.883341e-03,4.638148e-03,5.626397e-03,3.890350e-06
 2, 6, 6,0.16666666666666666, 5000,3.854054e-03,2.878924e-03,1.104193e-02,1.115084e-02,1.043807e-02,1.449890e-02,2.312346e-04
 2, 6, 6,0.16666666666666666,10000,1.830183e-03,1.413351e-03,5.059819e-03,5.295225e-03,5.124362e-03,6.643928e-03,1.744197e-05
 2, 6, 6,0.16666666666666666, 5000,1.494446e-03,1.148847e-03,3.710771e-03,4.323844e-03,4.165354e-03,4.872525e-03,1.423032e-05
 2, 6, 6,0.16666666666666666,10000,1.262098e-03,8.649016e-04,3.473692e-03,3.651598e-03,3.135859e-03,4.561222e-03,3.509519e-06
 2, 6, 6,0.16666666666666666, 5000,5.865849e-04,4.341286e-04,1.897491e-03,1.697152e-03,1.574013e-03,2.491550e-03,7.965694e-06
 2, 6, 6,0.16666666666666666,10000,7.804079e-04,5.642732e-04,2.216669e-03,2.257936e-03,2.045876e-03,2.910656e-03,4.727101e-06
 2, 6, 6,0.16666666666666666, 5000,2.777099e-03,2.015922e-03,8.783396e-03,8.034916e-03,7.309094e-03,1.153327e-02,2.653287e-05
 2, 6, 6,0.16666666666666666,10000,3.845107e-03,2.826306e-03,1.097884e-02,1.112496e-02,1.024729e-02,1.441606e-02,4.044245e-06
 2, 6, 6,0.16666666666666666, 5000,1.606100e-03,1.106979e-03,5.111269e-03,4.646890e-03,4.013557e-03,6.711485e-03,1.479007e-05
 2, 6, 6,0.16666666666666666,10000,1.804844e-03,1.338164e-03,5.219720e-03,5.221913e-03,4.851758e-03,6.853890e-03,2.379393e-06
 2, 6, 7,0.14285714285714285, 5000,8.631449e-04,6.462942e-04,2.728225e-03,2.497317e-03,2.343258e-03,3.582368e-03,1.267303e-05
 2, 6, 7,0.14285714285714285,10000,2.510102e-03,2.078419e-03,4.837330e-03,7.262418e-03,7.535691e-03,6.351783e-03,3.083004e-06
 2, 6, 7,0.14285714285714285, 5000,9.853742e-04,7.112478e-04,2.812079e-03,2.850960e-03,2.578759e-03,3.692474e-03,1.221510e-05
 2, 6, 7,0.14285714285714285,10000,1.032784e-03,7.761427e-04,2.641136e-03,2.988129e-03,2.814048e-03,3.468013e-03,4.393420e-05
 2, 6, 7,0.14285714285714285, 5000,3.722828e-04,2.737729e-04,1.245429e-03,1.077117e-03,9.926139e-04,1.635343e-03,7.833591e-06
 2, 6, 7,0.14285714285714285,10000,2.626802e-04,1.878346e-04,8.240800e-04,7.600064e-04,6.810287e-04,1.082080e-03,6.792082e-06
 2, 6, 7,0.14285714285714285, 5000,9.185720e-04,6.587775e-04,2.475747e-03,2.657683e-03,2.388518e-03,3.250845e-03,1.119272e-05
 2, 6, 7,0.14285714285714285,10000,1.004781e-02,7.500704e-03,2.282735e-02,2.907108e-02,2.719518e-02,2.997405e-02,2.541789e-04
 2, 6, 7,0.14285714285714285, 5000,9.242147e-04,7.077701e-04,2.224883e-03,2.674008e-03,2.566150e-03,2.921440e-03,1.537366e-05
 2, 6, 7,0.14285714285714285,10000,1.489011e-03,1.100971e-03,3.589158e-03,4.308119e-03,3.991772e-03,4.712838e-03,8.732338e-06
 2, 6, 7,0.14285714285714285, 5000,2.645223e-03,2.055483e-03,6.399613e-03,7.653362e-03,7.452529e-03,8.403180e-03,3.834573e-04
 2, 6, 7,0.14285714285714285,10000,3.448484e-04,2.671727e-04,8.003260e-04,9.977417e-04,9.686834e-04,1.050889e-03,2.664113e-06
 2, 6, 7,0.14285714285714285, 5000,5.516250e-04,3.765428e-04,1.748077e-03,1.596004e-03,1.365225e-03,2.295358e-03,2.048285e-05
 2, 6, 7,0.14285714285714285,10000,2.135822e-04,1.566734e-04,5.221692e-04,6.179525e-04,5.680481e-04,6.856479e-04,1.631086e-06
 2, 6, 7,0.14285714285714285, 5000,6.119271e-04,4.109709e-04,1.992822e-03,1.770474e-03,1.490050e-03,2.616727e-03,9.923613e-06
 2, 6, 7,0.14285714285714285,10000,7.186702e-04,5.538193e-04,1.704709e-03,2.079312e-03,2.007973e-03,2.238413e-03,7.274128e-06
 2, 6, 7,0.14285714285714285, 5000,4.636994e-04,3.399150e-04,1.361851e-03,1.341611e-03,1.232424e-03,1.788215e-03,1.226573e-05
 2, 6, 7,0.14285714285714285,10000,1.947150e-03,1.427504e-03,4.682741e-03,5.633644e-03,5.175677e-03,6.148796e-03,8.533799e-05
 2, 6, 7,0.14285714285714285, 5000,1.477985e-02,1.080893e-02,3.529060e-02,4.276219e-02,3.918975e-02,4.633925e-02,1.364529e-03
 2, 6, 7,0.14285714285714285,10000,2.475036e-03,1.916723e-03,5.122318e-03,7.160963e-03,6.949429e-03,6.725994e-03,6.638724e-06
 2, 6, 8,0.125, 5000,4.098075e-04,3.043163e-04,1.190396e-03,1.185686e-03,1.103354e-03,1.563080e-03,5.383893e-06
 2, 6, 8,0.125,10000,1.104787e-03,8.242187e-04,2.395350e-03,3.196453e-03,2.988356e-03,3.145277e-03,2.659998e-05
 2, 6, 8,0.125, 5000,2.624038e-03,1.930035e-03,6.223140e-03,7.592068e-03,6.997695e-03,8.171457e-03,3.283093e-05
 2, 6, 8,0.125,10000,9.752825e-04,7.839993e-04,2.132195e-03,2.821762e-03,2.842533e-03,2.799734e-03,4.254749e-06
 2, 6, 8,0.125, 5000,1.800834e-04,1.368809e-04,4.585453e-04,5.210310e-04,4.962868e-04,6.021050e-04,1.020186e-05
 2, 6, 8,0.125,10000,4.949250e-03,4.033638e-03,1.085166e-02,1.431955e-02,1.462469e-02,1.424906e-02,3.401810e-04
 2, 6, 8,0.125, 5000,3.886232e-04,2.948237e-04,1.085366e-03,1.124394e-03,1.068938e-03,1.425168e-03,7.087143e-06
 2, 6, 8,0.125,10000,6.383242e-04,4.363935e-04,1.628857e-03,1.846848e-03,1.582224e-03,2.138813e-03,5.152977e-05
 2, 6, 8,0.125, 5000,3.688551e-04,2.578264e-04,9.876709e-04,1.067200e-03,9.347969e-04,1.296887e-03,1.251157e-05
 2, 6, 8,0.125,10000,1.580642e-03,1.159584e-03,3.730456e-03,4.573235e-03,4.204285e-03,4.898372e-03,1.006694e-05
 2, 6, 8,0.125, 5000,1.172361e-03,8.737913e-04,3.010338e-03,3.391963e-03,3.168091e-03,3.952804e-03,6.030783e-06
 2, 6, 8,0.125,10000,9.733058e-04,7.562639e-04,2.122081e-03,2.816043e-03,2.741974e-03,2.786454e-03,3.335659e-06
 2, 6, 8,0.125, 5000,2.630951e-03,2.029903e-03,6.131605e-03,7.612067e-03,7.359784e-03,8.051265e-03,8.792909e-05
 2, 6, 8,0.125,10000,1.200424e-03,8.807981e-04,3.130586e-03,3.473160e-03,3.193495e-03,4.110697e-03,4.110197e-05
 2, 6, 8,0.125, 5000,1.398164e-03,1.050733e-03,3.508560e-03,4.045274e-03,3.809627e-03,4.607007e-03,1.508954e-05
 2, 6, 8,0.125,10000,1.218399e-03,9.485179e-04,2.655815e-03,3.525166e-03,3.439026e-03,3.487287e-03,1.747843e-05
 2, 6, 8,0.125, 5000,8.283041e-04,6.058919e-04,2.011493e-03,2.396513e-03,2.196772e-03,2.641244e-03,8.542456e-06
 2, 6, 8,0.125,10000,3.069339e-04,2.237108e-04,8.590329e-04,8.880445e-04,8.111046e-04,1.127976e-03,3.728171e-06
 2, 6, 8,0.125, 5000,3.739739e-04,2.623834e-04,1.050510e-03,1.082010e-03,9.513192e-04,1.379400e-03,1.177820e-05
 2, 6, 8,0.125,10000,1.007664e-02,7.167766e-03,2.476715e-02,2.915451e-02,2.598805e-02,3.252115e-02,4.206490e-04
 2, 6, 9,0.1111111111111111, 5000,6.488137e-04,4.847441e-04,1.575207e-03,1.877197e-03,1.757529e-03,2.068366e-03,1.020144e-05
 2, 6, 9,0.1111111111111111,10000,1.136949e-03,8.788475e-04,2.769376e-03,3.289507e-03,3.186423e-03,3.636402e-03,1.691825e-05
 2, 6, 9,0.1111111111111111, 5000,1.256575e-04,8.373791e-05,4.848681e-04,3.635620e-04,3.036071e-04,6.366688e-04,5.883486e-06
 2, 6, 9,0.1111111111111111,10000,2.104569e-04,1.626173e-04,4.901043e-04,6.089099e-04,5.895989e-04,6.435443e-04,2.446245e-06
 2, 6, 9,0.1111111111111111, 5000,1.335691e-02,9.879779e-03,2.957838e-02,3.864522e-02,3.582095e-02,3.883867e-02,3.940543e-04
 2, 6, 9,0.1111111111111111,10000,4.005254e-04,2.984506e-04,9.285235e-04,1.158831e-03,1.082088e-03,1.219222e-03,3.921728e-06
 2, 6, 9,0.1111111111111111, 5000,6.045805e-03,4.437045e-03,1.449386e-02,1.749219e-02,1.608732e-02,1.903154e-02,7.836864e-05
 2, 6, 9,0.1111111111111111,10000,4.055065e-04,3.071682e-04,1.060719e-03,1.173242e-03,1.113695e-03,1.392805e-03,2.354119e-06
 2, 6, 9,0.1111111111111111, 5000,1.064806e-04,8.302111e-05,3.331135e-04,3.080778e-04,3.010082e-04,4.374034e-04,1.381250e-05
 2, 6, 9,0.1111111111111111,10000,9.555641e-03,7.026471e-03,2.413496e-02,2.764711e-02,2.547576e-02,3.169104e-02,6.547037e-04
 2, 6, 9,0.1111111111111111, 5000,3.616021e-03,2.869360e-03,8.312650e-03,1.046215e-02,1.040339e-02,1.091514e-02,9.823332e-05
 2, 6, 9,0.1111111111111111,10000,6.587734e-04,5.079878e-04,1.615405e-03,1.906014e-03,1.841803e-03,2.121149e-03,5.982017e-06
 2, 6, 9,0.1111111111111111, 5000,3.407626e-03,2.515867e-03,8.739838e-03,9.859205e-03,9.121738e-03,1.147607e-02,1.594293e-04
 2, 6, 9,0.1111111111111111,10000,2.656713e-04,1.971983e-04,7.200934e-04,7.686606e-04,7.149786e-04,9.455375e-04,2.084017e-06
 2, 6, 9,0.1111111111111111, 5000,1.345187e-03,9.945646e-04,3.315134e-03,3.891999e-03,3.605976e-03,4.353024e-03,2.090080e-05
 2, 6, 9,0.1111111111111111,10000,1.406300e-04,1.096178e-04,3.995370e-04,4.068814e-04,3.974393e-04,5.246225e-04,2.588008e-06
 2, 6, 9,0.1111111111111111, 5000,1.955743e-04,1.437594e-04,5.519332e-04,5.658505e-04,5.212262e-04,7.247303e-04,4.548679e-06
 2, 6, 9,0.1111111111111111,10000,3.626549e-03,2.777163e-03,8.151025e-03,1.049261e-02,1.006911e-02,1.070292e-02,8.838945e-05
 2, 6, 9,0.1111111111111111, 5000,6.473814e-04,5.088605e-04,1.587651e-03,1.873053e-03,1.844967e-03,2.084706e-03,8.860169e-06
 2, 6, 9,0.1111111111111111,10000,2.221525e-04,1.536685e-04,6.617800e-04,6.427484e-04,5.571535e-04,8.689676e-04,2.656267e-06
 2, 6,10,0.1, 5000,6.270714e-03,4.462892e-03,1.525758e-02,1.814291e-02,1.618103e-02,2.003436e-02,3.785283e-05
 2, 6,10,0.1,10000,2.834943e-03,2.218315e-03,5.912920e-03,8.202273e-03,8.042907e-03,7.764115e-03,2.977905e-05
 2, 6,10,0.1, 5000,4.367926e-04,3.353293e-04,9.493814e-04,1.263762e-03,1.215798e-03,1.246610e-03,5.805949e-06
 2, 6,10,0.1,10000,9.619595e-04,7.529138e-04,2.213541e-03,2.783215e-03,2.729827e-03,2.906548e-03,5.153374e-06
 2, 6,10,0.1, 5000,8.091690e-05,6.409436e-05,2.214820e-04,2.341149e-04,2.323859e-04,2.908227e-04,4.737839e-06
 2, 6,10,0.1,10000,7.589304e-04,5.829197e-04,1.615917e-03,2.195795e-03,2.113482e-03,2.121822e-03,2.891887e-06
 2, 6,10,0.1, 5000,1.631971e-04,1.326429e-04,4.746861e-04,4.721742e-04,4.809210e-04,6.232990e-04,4.788154e-06
 2, 6,10,0.1,10000,4.628217e-03,3.655236e-03,1.056201e-02,1.339071e-02,1.325273e-02,1.386873e-02,1.148582e-04
 2, 6,10,0.1, 5000,1.428496e-04,1.060818e-04,4.624134e-04,4.133034e-04,3.846189e-04,6.071840e-04,1.222480e-05
 2, 6,10,0.1,10000,8.052262e-05,6.299673e-05,2.438645e-04,2.329742e-04,2.284062e-04,3.202127e-04,2.612735e-06
 2, 6,10,0.1, 5000,8.529889e-04,6.263489e-04,1.953414e-03,2.467933e-03,2.270943e-03,2.564981e-03,8.722857e-06
 2, 6,10,0.1,10000,1.387653e-03,1.093994e-03,3.346069e-03,4.014864e-03,3.966476e-03,4.393644e-03,1.405888e-05
 2, 6,10,0.1, 5000,1.369684e-04,1.023675e-04,3.795746e-04,3.962874e-04,3.711523e-04,4.984104e-04,4.306160e-06
 2, 6,10,0.1,10000,1.032824e-03,7.487493e-04,2.549994e-03,2.988245e-03,2.714728e-03,3.348336e-03,7.250570e-06
 2, 6,10,0.1, 5000,4.687259e-04,3.544688e-04,1.065443e-03,1.356154e-03,1.285192e-03,1.399007e-03,8.989384e-06
 2, 6,10,0.1,10000,1.485954e-03,1.013943e-03,3.953409e-03,4.299275e-03,3.676237e-03,5.191128e-03,2.294603e-05
 2, 6,10,0.1, 5000,5.362188e-03,4.057912e-03,1.368190e-02,1.551429e-02,1.471270e-02,1.796537e-02,2.355441e-04
 2, 6,10,0.1,10000,7.965434e-05,6.228217e-05,2.023364e-04,2.304620e-04,2.258154e-04,2.656831e-04,1.276920e-06
 2, 6,10,0.1, 5000,6.280967e-05,4.649882e-05,3.160658e-04,1.817257e-04,1.685900e-04,4.150185e-04,3.194839e-06
 2, 6,10,0.1,10000,7.900832e-04,5.947060e-04,2.004027e-03,2.285929e-03,2.156216e-03,2.631440e-03,4.027728e-06
 2, 6,11,0.09090909090909091, 5000,8.530403e-05,6.573626e-05,2.640119e-04,2.468081e-04,2.383389e-04,3.466678e-04,3.982203e-06
 2, 6,11,0.09090909090909091,10000,4.406797e-03,3.451908e-03,1.111846e-02,1.275008e-02,1.251553e-02,1.459939e-02,1.672599e-04
 2, 6,11,0.09090909090909091, 5000,6.548498e-05,4.905289e-05,2.443633e-04,1.894661e-04,1.778502e-04,3.208676e-04,5.319632e-06
 2, 6,11,0.09090909090909091,10000,1.010496e-04,7.365187e-05,2.993829e-04,2.923645e-04,2.670384e-04,3.931126e-04,1.558438e-06
 2, 6,11,0.09090909090909091, 5000,2.309306e-03,1.759805e-03,4.765289e-03,6.681459e-03,6.380495e-03,6.257188e-03,3.515492e-05
 2, 6,11,0.09090909090909091,10000,2.369053e-03,1.653872e-03,6.025522e-03,6.854325e-03,5.996417e-03,7.911969e-03,2.646834e-05
 2, 6,11,0.09090909090909091, 5000,2.792878e-03,2.000804e-03,6.885669e-03,8.080567e-03,7.254281e-03,9.041408e-03,1.008405e-05
 2, 6,11,0.09090909090909091,10000,8.761894e-04,6.770832e-04,2.125025e-03,2.535058e-03,2.454889e-03,2.790320e-03,4.155268e-06
 2, 6,11,0.09090909090909091, 5000,1.742319e-04,1.376712e-04,4.516416e-04,5.041010e-04,4.991521e-04,5.930399e-04,5.719275e-06
 2, 6,11,0.09090909090909091,10000,7.534551e-04,5.876662e-04,1.920942e-03,2.179954e-03,2.130692e-03,2.522343e-03,7.387970e-06
 2, 6,11,0.09090909090909091, 5000,3.808989e-03,2.820682e-03,8.675175e-03,1.102046e-02,1.022690e-02,1.139117e-02,5.236253e-05
 2, 6,11,0.09090909090909091,10000,1.719638e-04,1.336280e-04,4.767155e-04,4.975388e-04,4.844929e-04,6.259638e-04,2.263092e-06
 2, 6,11,0.09090909090909091, 5000,1.361483e-03,1.003852e-03,3.369792e-03,3.939145e-03,3.639650e-03,4.424794e-03,9.757263e-06
 2, 6,11,0.09090909090909091,10000,4.237486e-05,3.179734e-05,1.944819e-04,1.226022e-04,1.152871e-04,2.553695e-04,2.463802e-06
 2, 6,11,0.09090909090909091, 5000,2.110475e-03,1.594324e-03,4.881460e-03,6.106186e-03,5.780516e-03,6.409730e-03,1.654451e-05
 2, 6,11,0.09090909090909091,10000,3.328962e-04,2.583359e-04,8.400986e-04,9.631606e-04,9.366442e-04,1.103113e-03,3.025402e-06
 2, 6,11,0.09090909090909091, 5000,2.293939e-04,1.743154e-04,5.759568e-04,6.636999e-04,6.320126e-04,7.562751e-04,5.858827e-06
 2, 6,11,0.09090909090909091,10000,2.006631e-03,1.497140e-03,4.574875e-03,5.805739e-03,5.428154e-03,6.007159e-03,3.056319e-05
 2, 6,11,0.09090909090909091, 5000,7.600076e-03,5.545636e-03,1.865465e-02,2.198912e-02,2.010672e-02,2.449498e-02,1.636038e-04
 2, 6,11,0.09090909090909091,10000,1.293773e-03,9.233465e-04,3.489774e-03,3.743242e-03,3.347762e-03,4.582340e-03,2.055282e-05
